event:id,case:concept:name,concept:name,start_timestamp,time:timestamp,event:duration_min,org:resource,case:amount,case:region
evt_00005041,case_001175,a,2020-07-18 13:53:14.056678+00:00,2020-07-18 14:37:06.746169+00:00,43.87815818333333,res_08,761.21,region_4
evt_00005042,case_001176,a,2020-07-17 21:01:31.750754+00:00,2020-07-17 21:19:49.471253+00:00,18.29534165,res_08,1391.4,region_4
evt_00005043,case_001177,a,2020-07-17 21:07:43.585270+00:00,2020-07-17 22:00:17.434850+00:00,52.56415966666667,res_08,1067.91,region_2
evt_00005044,case_001177,b,2020-07-17 22:28:45.321857+00:00,2020-07-17 23:18:08.398482+00:00,49.38461041666667,res_03,1067.91,region_2
evt_00005045,case_001177,h,2020-07-17 23:43:18.137669+00:00,2020-07-17 23:59:17.367682+00:00,15.987166883333334,res_02,1067.91,region_2
evt_00005046,case_001177,i,2020-07-18 00:15:48.618414+00:00,2020-07-18 00:45:42.590740+00:00,29.89953876666667,res_03,1067.91,region_2
evt_00005047,case_001177,a,2020-07-18 01:05:07.515891+00:00,2020-07-18 01:43:21.033321+00:00,38.2252905,res_08,1067.91,region_2
evt_00005048,case_001177,b,2020-07-18 02:11:09.534762+00:00,2020-07-18 02:38:19.645714+00:00,27.168515866666667,res_03,1067.91,region_2
evt_00005049,case_001177,h,2020-07-18 03:02:54.549364+00:00,2020-07-18 03:34:52.970089+00:00,31.973678749999998,res_02,1067.91,region_2
evt_00005050,case_001177,i,2020-07-18 03:45:23.948276+00:00,2020-07-18 04:01:31.936532+00:00,16.1331376,res_03,1067.91,region_2
evt_00005051,case_001177,a,2020-07-18 04:09:37.400469+00:00,2020-07-18 04:53:05.127692+00:00,43.46212038333333,res_08,1067.91,region_2
evt_00005052,case_001177,b,2020-07-18 05:09:21.878077+00:00,2020-07-18 05:35:50.621581+00:00,26.4790584,res_03,1067.91,region_2
evt_00005053,case_001177,h,2020-07-18 05:41:30.552031+00:00,2020-07-18 06:14:38.734323+00:00,33.13637153333333,res_06,1067.91,region_2
evt_00005054,case_001177,i,2020-07-18 06:29:59.826442+00:00,2020-07-18 06:49:45.559514+00:00,19.762217866666667,res_03,1067.91,region_2
evt_00005055,case_001177,a,2020-07-18 07:03:03.822805+00:00,2020-07-18 07:39:17.058712+00:00,36.220598450000004,res_08,1067.91,region_2
evt_00005056,case_001178,a,2020-07-17 22:07:00.436363+00:00,2020-07-17 22:38:16.089594+00:00,31.260887183333335,res_08,1502.28,region_4
evt_00005057,case_001179,a,2020-07-17 23:18:22.813242+00:00,2020-07-17 23:58:39.923618+00:00,40.285172933333335,res_08,1076.03,region_4
evt_00005058,case_001179,b,2020-07-18 00:25:03.044551+00:00,2020-07-18 01:12:11.067460+00:00,47.13371514999999,res_03,1076.03,region_4
evt_00005059,case_001179,h,2020-07-18 01:21:21.255044+00:00,2020-07-18 01:47:56.098826+00:00,26.5807297,res_02,1076.03,region_4
evt_00005060,case_001179,i,2020-07-18 02:04:23.971338+00:00,2020-07-18 02:37:24.837262+00:00,33.014432066666664,res_03,1076.03,region_4
evt_00005061,case_001179,a,2020-07-18 02:55:57.075980+00:00,2020-07-18 03:33:34.338316+00:00,37.62103893333333,res_08,1076.03,region_4
evt_00005062,case_001179,b,2020-07-18 03:47:02.187472+00:00,2020-07-18 04:32:15.758531+00:00,45.22618431666667,res_03,1076.03,region_4
evt_00005063,case_001179,h,2020-07-18 04:40:59.295486+00:00,2020-07-18 05:05:31.438374+00:00,24.5357148,res_02,1076.03,region_4
evt_00005064,case_001179,i,2020-07-18 05:09:04.031263+00:00,2020-07-18 05:25:40.196752+00:00,16.60275815,res_03,1076.03,region_4
evt_00005065,case_001179,a,2020-07-18 05:48:02.034546+00:00,2020-07-18 06:30:00.108125+00:00,41.96789298333333,res_08,1076.03,region_4
evt_00005066,case_001179,b,2020-07-18 06:44:30.815030+00:00,2020-07-18 07:30:29.416080+00:00,45.97668416666667,res_03,1076.03,region_4
evt_00005067,case_001179,h,2020-07-18 07:58:59.782268+00:00,2020-07-18 08:27:06.801617+00:00,28.11698915,res_05,1076.03,region_4
evt_00005068,case_001179,i,2020-07-18 08:45:27.849647+00:00,2020-07-18 09:07:50.272137+00:00,22.373708166666667,res_03,1076.03,region_4
evt_00005069,case_001179,a,2020-07-18 09:32:23.508864+00:00,2020-07-18 09:59:03.453581+00:00,26.665745283333333,res_08,1076.03,region_4
evt_00005070,case_001180,a,2020-07-18 00:39:43.287481+00:00,2020-07-18 01:24:47.648559+00:00,45.07268463333333,res_08,1275.75,region_2
evt_00005071,case_001181,a,2020-07-18 01:15:35.262704+00:00,2020-07-18 01:58:09.069015+00:00,42.563438516666665,res_01,1258.96,region_4
evt_00005072,case_001181,b,2020-07-18 02:26:57.791955+00:00,2020-07-18 03:14:54.734387+00:00,47.94904053333333,res_03,1258.96,region_4
evt_00005073,case_001181,c,2020-07-18 03:33:55.866282+00:00,2020-07-18 04:06:01.735816+00:00,32.097825566666664,res_04,1258.96,region_4
evt_00005074,case_001181,d,2020-07-18 04:31:06.976553+00:00,2020-07-18 05:11:43.763557+00:00,40.61311673333333,res_06,1258.96,region_4
evt_00005075,case_001181,e,2020-07-18 05:21:56.678148+00:00,2020-07-18 05:59:36.989611+00:00,37.671857716666665,res_04,1258.96,region_4
evt_00005076,case_001181,f,2020-07-18 05:59:42.989611+00:00,2020-07-18 06:39:23.181352+00:00,39.66986235,res_05,1258.96,region_4
evt_00005077,case_001181,g,2020-07-18 06:54:14.785726+00:00,2020-07-18 07:16:45.976012+00:00,22.5198381,res_06,1258.96,region_4
evt_00005078,case_001181,a,2020-07-18 07:39:19.479776+00:00,2020-07-18 08:17:29.774955+00:00,38.17158631666667,res_08,1258.96,region_4
evt_00005079,case_001182,a,2020-07-18 10:28:20.304375+00:00,2020-07-18 11:00:10.400288+00:00,31.834931883333336,res_08,1129.51,region_2
evt_00005080,case_001183,a,2020-07-18 13:30:13.608162+00:00,2020-07-18 13:43:20.363104+00:00,13.112582366666667,res_08,703.96,region_4
evt_00005081,case_001183,b,2020-07-18 14:06:34.791596+00:00,2020-07-18 14:30:29.212374+00:00,23.907012966666667,res_03,703.96,region_4
evt_00005082,case_001183,h,2020-07-18 14:45:06.309825+00:00,2020-07-18 14:52:04.924286+00:00,6.976907683333334,res_02,703.96,region_4
evt_00005083,case_001183,i,2020-07-18 15:15:53.707750+00:00,2020-07-18 15:46:17.859839+00:00,30.402534816666666,res_01,703.96,region_4
evt_00005084,case_001183,a,2020-07-18 16:08:36.735030+00:00,2020-07-18 16:50:15.189085+00:00,41.640900916666666,res_08,703.96,region_4
evt_00005085,case_001184,a,2020-07-18 13:42:32.840046+00:00,2020-07-18 14:21:03.919819+00:00,38.51799621666667,res_08,1024.5,region_4
evt_00005086,case_001184,b,2020-07-18 14:42:49.385122+00:00,2020-07-18 15:08:19.145182+00:00,25.496001,res_04,1024.5,region_4
evt_00005087,case_001184,c,2020-07-18 15:25:49.721526+00:00,2020-07-18 15:50:45.268176+00:00,24.9257775,res_04,1024.5,region_4
evt_00005088,case_001184,d,2020-07-18 16:05:09.281915+00:00,2020-07-18 16:53:18.696758+00:00,48.15691405,res_02,1024.5,region_4
evt_00005089,case_001184,e,2020-07-18 17:05:42.485659+00:00,2020-07-18 17:38:51.409306+00:00,33.14872745,res_04,1024.5,region_4
evt_00005090,case_001184,f,2020-07-18 17:46:13.171741+00:00,2020-07-18 18:25:33.405474+00:00,39.33722888333333,res_05,1024.5,region_4
evt_00005091,case_001184,g,2020-07-18 18:36:01.768756+00:00,2020-07-18 18:47:10.553170+00:00,11.146406899999999,res_06,1024.5,region_4
evt_00005092,case_001184,a,2020-07-18 19:11:24.769334+00:00,2020-07-18 20:02:41.904442+00:00,51.285585133333335,res_08,1024.5,region_4
evt_00005093,case_001184,b,2020-07-18 20:14:45.433558+00:00,2020-07-18 20:42:13.064233+00:00,27.460511250000003,res_03,1024.5,region_4
evt_00005094,case_001184,c,2020-07-18 20:55:41.251819+00:00,2020-07-18 20:59:09.670269+00:00,3.4736408333333335,res_04,1024.5,region_4
evt_00005095,case_001184,d,2020-07-18 21:27:39.358048+00:00,2020-07-18 22:04:34.923006+00:00,36.92608263333333,res_02,1024.5,region_4
evt_00005096,case_001184,e,2020-07-18 22:10:14.323624+00:00,2020-07-18 22:35:14.299767+00:00,24.999602383333336,res_04,1024.5,region_4
evt_00005097,case_001184,f,2020-07-18 22:48:09.000158+00:00,2020-07-18 23:18:03.807138+00:00,29.91344966666667,res_05,1024.5,region_4
evt_00005098,case_001184,g,2020-07-18 23:37:59.878344+00:00,2020-07-18 23:46:35.119285+00:00,8.587349016666668,res_06,1024.5,region_4
evt_00005099,case_001184,a,2020-07-18 23:55:49.645284+00:00,2020-07-19 00:39:57.096738+00:00,44.1241909,res_08,1024.5,region_4
evt_00005100,case_001184,b,2020-07-19 00:55:55.195760+00:00,2020-07-19 01:28:25.638820+00:00,32.507384333333334,res_03,1024.5,region_4
evt_00005101,case_001184,h,2020-07-19 01:51:18.966815+00:00,2020-07-19 02:21:29.549548+00:00,30.17637888333333,res_02,1024.5,region_4
evt_00005102,case_001184,i,2020-07-19 02:37:44.484895+00:00,2020-07-19 02:50:35.046389+00:00,12.842691566666668,res_03,1024.5,region_4
evt_00005103,case_001184,a,2020-07-19 02:58:54.604346+00:00,2020-07-19 03:30:30.728322+00:00,31.602066266666668,res_08,1024.5,region_4
evt_00005104,case_001184,b,2020-07-19 03:39:34.254127+00:00,2020-07-19 04:16:59.987568+00:00,37.42889068333333,res_03,1024.5,region_4
evt_00005105,case_001184,c,2020-07-19 04:23:09.245823+00:00,2020-07-19 04:38:56.565148+00:00,15.788655416666668,res_04,1024.5,region_4
evt_00005106,case_001184,d,2020-07-19 04:52:02.393928+00:00,2020-07-19 05:33:03.496947+00:00,41.018383650000004,res_02,1024.5,region_4
evt_00005107,case_001184,e,2020-07-19 05:47:36.375028+00:00,2020-07-19 06:20:36.492083+00:00,33.001950916666665,res_04,1024.5,region_4
evt_00005108,case_001184,f,2020-07-19 06:31:32.600256+00:00,2020-07-19 07:20:51.220946+00:00,49.31034483333334,res_05,1024.5,region_4
evt_00005109,case_001184,g,2020-07-19 07:28:21.391000+00:00,2020-07-19 08:03:37.352852+00:00,35.26603086666667,res_06,1024.5,region_4
evt_00005110,case_001184,a,2020-07-19 08:21:26.683834+00:00,2020-07-19 08:59:53.303041+00:00,38.443653450000006,res_01,1024.5,region_4
evt_00005111,case_001184,b,2020-07-19 09:15:38.020413+00:00,2020-07-19 09:52:40.961540+00:00,37.04901878333333,res_03,1024.5,region_4
evt_00005112,case_001184,c,2020-07-19 10:08:35.223398+00:00,2020-07-19 10:29:48.519763+00:00,21.22160608333333,res_04,1024.5,region_4
evt_00005113,case_001184,d,2020-07-19 10:54:57.247374+00:00,2020-07-19 11:46:51.454634+00:00,51.903454333333336,res_03,1024.5,region_4
evt_00005114,case_001184,e,2020-07-19 12:06:02.978359+00:00,2020-07-19 12:28:53.861187+00:00,22.848047133333335,res_04,1024.5,region_4
evt_00005115,case_001184,f,2020-07-19 12:36:12.479746+00:00,2020-07-19 13:15:15.062899+00:00,39.04305255,res_05,1024.5,region_4
evt_00005116,case_001184,g,2020-07-19 13:30:28.007732+00:00,2020-07-19 13:46:21.010032+00:00,15.883371666666667,res_06,1024.5,region_4
evt_00005117,case_001184,a,2020-07-19 14:01:32.320631+00:00,2020-07-19 14:54:05.007437+00:00,52.544780100000004,res_08,1024.5,region_4
evt_00005118,case_001184,b,2020-07-19 15:15:39.583149+00:00,2020-07-19 16:00:58.585119+00:00,45.3166995,res_01,1024.5,region_4
evt_00005119,case_001184,h,2020-07-19 16:16:47.188165+00:00,2020-07-19 16:40:23.731563+00:00,23.609056633333335,res_02,1024.5,region_4
evt_00005120,case_001184,i,2020-07-19 17:03:41.110119+00:00,2020-07-19 17:27:57.423758+00:00,24.27189398333333,res_03,1024.5,region_4
evt_00005121,case_001184,a,2020-07-19 17:43:45.529861+00:00,2020-07-19 18:13:13.993004+00:00,29.474385716666667,res_08,1024.5,region_4
evt_00005122,case_001184,b,2020-07-19 18:26:20.651734+00:00,2020-07-19 19:09:49.911827+00:00,43.48766821666666,res_03,1024.5,region_4
evt_00005123,case_001184,c,2020-07-19 19:18:01.803634+00:00,2020-07-19 19:44:34.850496+00:00,26.550781033333333,res_01,1024.5,region_4
evt_00005124,case_001184,d,2020-07-19 19:53:53.636947+00:00,2020-07-19 20:33:12.352896+00:00,39.31193248333333,res_02,1024.5,region_4
evt_00005125,case_001184,e,2020-07-19 20:43:53.918031+00:00,2020-07-19 21:17:57.512279+00:00,34.05990413333333,res_04,1024.5,region_4
evt_00005126,case_001184,f,2020-07-19 21:31:34.995389+00:00,2020-07-19 22:04:00.314428+00:00,32.421983983333334,res_02,1024.5,region_4
evt_00005127,case_001184,g,2020-07-19 22:09:43.827683+00:00,2020-07-19 22:44:00.175442+00:00,34.27246265,res_06,1024.5,region_4
evt_00005128,case_001184,a,2020-07-19 23:04:18.073759+00:00,2020-07-19 23:41:38.885788+00:00,37.34686715,res_08,1024.5,region_4
evt_00005129,case_001184,b,2020-07-19 23:53:48.965688+00:00,2020-07-20 00:24:28.409357+00:00,30.657394483333334,res_03,1024.5,region_4
evt_00005130,case_001184,c,2020-07-20 00:38:48.771813+00:00,2020-07-20 01:06:43.593697+00:00,27.913698066666665,res_04,1024.5,region_4
evt_00005131,case_001184,d,2020-07-20 01:15:43.126906+00:00,2020-07-20 01:34:40.275569+00:00,18.952477716666667,res_02,1024.5,region_4
evt_00005132,case_001184,e,2020-07-20 01:46:48.625454+00:00,2020-07-20 02:20:17.032128+00:00,33.473444566666664,res_04,1024.5,region_4
evt_00005133,case_001184,f,2020-07-20 02:31:47.804282+00:00,2020-07-20 03:17:46.670554+00:00,45.98110453333334,res_05,1024.5,region_4
evt_00005134,case_001184,g,2020-07-20 03:17:52.670554+00:00,2020-07-20 03:54:42.900624+00:00,36.83716783333333,res_06,1024.5,region_4
evt_00005135,case_001184,a,2020-07-20 04:22:17.633294+00:00,2020-07-20 04:54:37.182341+00:00,32.32581745,res_08,1024.5,region_4
evt_00005136,case_001184,b,2020-07-20 05:08:09.513658+00:00,2020-07-20 05:47:56.355791+00:00,39.78070221666667,res_03,1024.5,region_4
evt_00005137,case_001184,h,2020-07-20 06:10:37.626092+00:00,2020-07-20 06:33:05.852728+00:00,22.470443933333335,res_02,1024.5,region_4
evt_00005138,case_001184,i,2020-07-20 06:38:14.710812+00:00,2020-07-20 07:26:16.875600+00:00,48.0360798,res_03,1024.5,region_4
evt_00005139,case_001184,a,2020-07-20 07:53:09.795472+00:00,2020-07-20 08:33:20.288294+00:00,40.17488036666667,res_08,1024.5,region_4
evt_00005140,case_001185,a,2020-07-18 13:53:40.197374+00:00,2020-07-18 14:32:03.107162+00:00,38.3818298,res_08,994.37,region_4
evt_00005141,case_001185,b,2020-07-18 14:33:43.385667+00:00,2020-07-18 14:48:29.427873+00:00,14.767370099999999,res_03,994.37,region_4
evt_00005142,case_001185,h,2020-07-18 15:05:10.118847+00:00,2020-07-18 15:36:45.810590+00:00,31.594862383333336,res_07,994.37,region_4
evt_00005143,case_001185,i,2020-07-18 15:51:40.964095+00:00,2020-07-18 16:09:56.477865+00:00,18.258562833333333,res_02,994.37,region_4
evt_00005144,case_001185,a,2020-07-18 16:28:21.792435+00:00,2020-07-18 17:03:41.922119+00:00,35.335494733333334,res_08,994.37,region_4
evt_00005145,case_001186,a,2020-07-18 15:12:11.379905+00:00,2020-07-18 16:02:29.007792+00:00,50.29379811666667,res_08,572.84,region_4
evt_00005146,case_001187,a,2020-07-18 18:42:37.134425+00:00,2020-07-18 19:27:42.029803+00:00,45.08158963333334,res_08,1210.55,region_4
evt_00005147,case_001187,b,2020-07-18 19:27:48.029803+00:00,2020-07-18 20:04:25.211585+00:00,36.619696366666666,res_03,1210.55,region_4
evt_00005148,case_001187,h,2020-07-18 20:27:37.450769+00:00,2020-07-18 21:01:54.349077+00:00,34.281638466666664,res_02,1210.55,region_4
evt_00005149,case_001187,i,2020-07-18 21:10:01.786540+00:00,2020-07-18 21:44:39.607679+00:00,34.63035231666667,res_01,1210.55,region_4
evt_00005150,case_001187,a,2020-07-18 22:04:50.826035+00:00,2020-07-18 22:49:21.829611+00:00,44.516726266666666,res_01,1210.55,region_4
evt_00005151,case_001187,b,2020-07-18 23:05:12.015517+00:00,2020-07-18 23:43:44.847899+00:00,38.547206366666664,res_03,1210.55,region_4
evt_00005152,case_001187,h,2020-07-19 00:10:31.351237+00:00,2020-07-19 00:37:17.493755+00:00,26.76904196666667,res_02,1210.55,region_4
evt_00005153,case_001187,i,2020-07-19 00:55:52.827585+00:00,2020-07-19 01:35:16.637957+00:00,39.396839533333335,res_05,1210.55,region_4
evt_00005154,case_001187,a,2020-07-19 01:54:27.383977+00:00,2020-07-19 02:21:48.527282+00:00,27.352388416666667,res_08,1210.55,region_4
evt_00005155,case_001187,b,2020-07-19 02:43:18.930975+00:00,2020-07-19 03:32:24.067503+00:00,49.0856088,res_05,1210.55,region_4
evt_00005156,case_001187,h,2020-07-19 04:00:26.746484+00:00,2020-07-19 04:36:24.294894+00:00,35.959140166666664,res_02,1210.55,region_4
evt_00005157,case_001187,i,2020-07-19 04:36:30.294894+00:00,2020-07-19 04:57:02.744413+00:00,20.540825316666666,res_01,1210.55,region_4
evt_00005158,case_001187,a,2020-07-19 05:13:01.990224+00:00,2020-07-19 05:52:05.292264+00:00,39.055034,res_03,1210.55,region_4
evt_00005159,case_001188,a,2020-07-18 18:54:00.460366+00:00,2020-07-18 19:30:24.567640+00:00,36.4017879,res_08,882.89,region_4
evt_00005160,case_001188,b,2020-07-18 19:40:54.714022+00:00,2020-07-18 20:26:01.489871+00:00,45.11293081666667,res_03,882.89,region_4
evt_00005161,case_001188,c,2020-07-18 20:40:11.264492+00:00,2020-07-18 21:11:52.086535+00:00,31.68036738333333,res_04,882.89,region_4
evt_00005162,case_001188,d,2020-07-18 21:33:44.689407+00:00,2020-07-18 22:10:42.021023+00:00,36.95552693333333,res_02,882.89,region_4
evt_00005163,case_001188,e,2020-07-18 22:22:38.219888+00:00,2020-07-18 22:54:10.035673+00:00,31.530263083333335,res_04,882.89,region_4
evt_00005164,case_001188,f,2020-07-18 23:13:40.866954+00:00,2020-07-18 23:48:36.116767+00:00,34.920830216666666,res_05,882.89,region_4
evt_00005165,case_001188,g,2020-07-18 23:55:24.943146+00:00,2020-07-19 00:16:57.134275+00:00,21.536518816666668,res_06,882.89,region_4
evt_00005166,case_001188,a,2020-07-19 00:25:53.127770+00:00,2020-07-19 01:03:43.999828+00:00,37.84786763333333,res_08,882.89,region_4
evt_00005167,case_001189,a,2020-07-18 22:26:04.803810+00:00,2020-07-18 22:54:37.499652+00:00,28.544930700000002,res_08,1151.84,region_4
evt_00005168,case_001190,a,2020-07-19 00:46:45.900663+00:00,2020-07-19 01:15:47.378619+00:00,29.0246326,res_08,1143.19,region_4
evt_00005169,case_001190,b,2020-07-19 01:26:31.107602+00:00,2020-07-19 02:07:45.006044+00:00,41.2316407,res_03,1143.19,region_4
evt_00005170,case_001190,c,2020-07-19 02:26:02.917403+00:00,2020-07-19 02:40:02.210135+00:00,13.9882122,res_04,1143.19,region_4
evt_00005171,case_001190,d,2020-07-19 02:52:10.630254+00:00,2020-07-19 03:55:39.056316+00:00,63.4737677,res_02,1143.19,region_4
evt_00005172,case_001190,e,2020-07-19 04:16:00.110443+00:00,2020-07-19 05:06:57.326812+00:00,50.953606150000006,res_03,1143.19,region_4
evt_00005173,case_001190,f,2020-07-19 05:10:13.273110+00:00,2020-07-19 05:45:34.544343+00:00,35.35452055,res_06,1143.19,region_4
evt_00005174,case_001190,g,2020-07-19 05:50:46.931921+00:00,2020-07-19 06:17:17.719670+00:00,26.51312915,res_05,1143.19,region_4
evt_00005175,case_001190,a,2020-07-19 06:44:54.628440+00:00,2020-07-19 07:26:46.865172+00:00,41.8706122,res_08,1143.19,region_4
evt_00005176,case_001191,a,2020-07-19 04:26:07.513308+00:00,2020-07-19 05:11:01.993737+00:00,44.90800715,res_08,843.93,region_4
evt_00005177,case_001192,a,2020-07-19 08:13:18.941546+00:00,2020-07-19 08:43:59.505661+00:00,30.676068583333333,res_06,989.73,region_3
evt_00005178,case_001193,a,2020-07-19 11:15:33.302661+00:00,2020-07-19 12:02:21.440821+00:00,46.80230266666667,res_08,1081.78,region_4
evt_00005179,case_001194,a,2020-07-19 13:19:52.083511+00:00,2020-07-19 14:05:51.197309+00:00,45.985229966666665,res_08,978.66,region_4
evt_00005180,case_001194,b,2020-07-19 14:11:36.608018+00:00,2020-07-19 15:03:21.834048+00:00,51.75376716666666,res_01,978.66,region_4
evt_00005181,case_001194,h,2020-07-19 15:38:19.090951+00:00,2020-07-19 16:16:36.019678+00:00,38.28214545,res_02,978.66,region_4
evt_00005182,case_001194,i,2020-07-19 16:38:52.724296+00:00,2020-07-19 17:11:39.928609+00:00,32.78673855,res_03,978.66,region_4
evt_00005183,case_001194,a,2020-07-19 17:29:29.978255+00:00,2020-07-19 18:07:00.257133+00:00,37.50464796666667,res_08,978.66,region_4
evt_00005184,case_001195,a,2020-07-19 17:54:55.280403+00:00,2020-07-19 18:23:24.539864+00:00,28.487657683333335,res_08,1026.69,region_4
evt_00005185,case_001195,b,2020-07-19 18:23:30.539864+00:00,2020-07-19 18:47:58.842302+00:00,24.4717073,res_03,1026.69,region_4
evt_00005186,case_001195,h,2020-07-19 19:08:45.421521+00:00,2020-07-19 19:42:25.663353+00:00,33.6706972,res_05,1026.69,region_4
evt_00005187,case_001195,i,2020-07-19 20:02:30.202171+00:00,2020-07-19 20:35:29.894763+00:00,32.99487653333333,res_02,1026.69,region_4
evt_00005188,case_001195,a,2020-07-19 20:51:11.408706+00:00,2020-07-19 21:21:23.424236+00:00,30.200258833333333,res_08,1026.69,region_4
evt_00005189,case_001195,b,2020-07-19 21:40:46.130758+00:00,2020-07-19 22:13:23.290678+00:00,32.619332,res_03,1026.69,region_4
evt_00005190,case_001195,c,2020-07-19 22:38:40.519907+00:00,2020-07-19 23:02:44.959427+00:00,24.073991999999997,res_04,1026.69,region_4
evt_00005191,case_001195,d,2020-07-19 23:26:08.896586+00:00,2020-07-20 00:02:54.470990+00:00,36.7595734,res_02,1026.69,region_4
evt_00005192,case_001195,e,2020-07-20 00:22:10.999294+00:00,2020-07-20 01:18:47.846003+00:00,56.614111816666664,res_04,1026.69,region_4
evt_00005193,case_001195,f,2020-07-20 01:34:49.948088+00:00,2020-07-20 02:16:41.464694+00:00,41.8586101,res_05,1026.69,region_4
evt_00005194,case_001195,g,2020-07-20 02:19:52.623401+00:00,2020-07-20 02:49:53.540948+00:00,30.01529245,res_06,1026.69,region_4
evt_00005195,case_001195,a,2020-07-20 03:17:59.830553+00:00,2020-07-20 03:51:39.539647+00:00,33.661818233333335,res_08,1026.69,region_4
evt_00005196,case_001196,a,2020-07-19 20:06:20.362139+00:00,2020-07-19 20:42:44.625703+00:00,36.40439273333333,res_08,843.15,region_4
evt_00005197,case_001197,a,2020-07-19 21:58:17.132468+00:00,2020-07-19 22:27:50.782916+00:00,29.5608408,res_08,913.75,region_4
evt_00005198,case_001198,a,2020-07-19 23:36:53.301553+00:00,2020-07-20 00:13:17.247404+00:00,36.399097516666664,res_06,1127.01,region_4
evt_00005199,case_001199,a,2020-07-20 02:40:53.818353+00:00,2020-07-20 03:12:27.074986+00:00,31.554277216666666,res_08,1294.2,region_4
evt_00005200,case_001200,a,2020-07-20 03:26:43.204023+00:00,2020-07-20 04:08:15.052028+00:00,41.53080008333333,res_08,775.59,region_4
evt_00005201,case_001201,a,2020-07-20 12:50:53.347547+00:00,2020-07-20 13:14:32.308126+00:00,23.649342983333334,res_08,1442.38,region_4
evt_00005202,case_001201,b,2020-07-20 13:38:46.096336+00:00,2020-07-20 13:58:25.186937+00:00,19.65151001666667,res_03,1442.38,region_4
evt_00005203,case_001201,c,2020-07-20 14:04:42.452146+00:00,2020-07-20 14:13:59.631918+00:00,9.286329533333333,res_04,1442.38,region_4
evt_00005204,case_001201,d,2020-07-20 14:16:01.386815+00:00,2020-07-20 15:00:09.577819+00:00,44.13651673333333,res_02,1442.38,region_4
evt_00005205,case_001201,e,2020-07-20 15:04:13.057223+00:00,2020-07-20 15:23:34.928647+00:00,19.364523733333332,res_04,1442.38,region_4
evt_00005206,case_001201,f,2020-07-20 15:38:56.464348+00:00,2020-07-20 16:15:58.664165+00:00,37.03666361666667,res_05,1442.38,region_4
evt_00005207,case_001201,g,2020-07-20 16:16:04.664165+00:00,2020-07-20 16:30:00.927092+00:00,13.93771545,res_04,1442.38,region_4
evt_00005208,case_001201,a,2020-07-20 16:49:36.531343+00:00,2020-07-20 17:24:38.818384+00:00,35.03811735,res_08,1442.38,region_4
evt_00005209,case_001202,a,2020-07-20 16:22:23.384480+00:00,2020-07-20 16:55:55.517684+00:00,33.5355534,res_08,651.7,region_4
evt_00005210,case_001202,b,2020-07-20 17:23:32.952245+00:00,2020-07-20 17:53:03.934871+00:00,29.5163771,res_03,651.7,region_4
evt_00005211,case_001202,h,2020-07-20 18:17:34.783042+00:00,2020-07-20 18:52:41.879211+00:00,35.11826948333333,res_07,651.7,region_4
evt_00005212,case_001202,i,2020-07-20 19:18:01.441259+00:00,2020-07-20 20:04:03.394260+00:00,46.03255001666666,res_03,651.7,region_4
evt_00005213,case_001202,a,2020-07-20 20:26:31.975834+00:00,2020-07-20 20:47:40.858967+00:00,21.148052216666667,res_06,651.7,region_4
evt_00005214,case_001202,b,2020-07-20 20:59:27.284255+00:00,2020-07-20 21:56:03.125937+00:00,56.59736136666667,res_08,651.7,region_4
evt_00005215,case_001202,c,2020-07-20 22:04:55.520982+00:00,2020-07-20 22:30:09.220304+00:00,25.22832203333333,res_04,651.7,region_4
evt_00005216,case_001202,d,2020-07-20 22:30:15.220304+00:00,2020-07-20 22:58:09.380181+00:00,27.902664616666666,res_02,651.7,region_4
evt_00005217,case_001202,e,2020-07-20 23:16:09.287680+00:00,2020-07-20 23:52:46.905403+00:00,36.626962049999996,res_04,651.7,region_4
evt_00005218,case_001202,f,2020-07-21 00:05:46.495709+00:00,2020-07-21 00:34:29.814694+00:00,28.721983083333335,res_05,651.7,region_4
evt_00005219,case_001202,g,2020-07-21 00:34:35.814694+00:00,2020-07-21 01:02:36.341857+00:00,28.00878605,res_06,651.7,region_4
evt_00005220,case_001202,a,2020-07-21 01:20:43.483394+00:00,2020-07-21 01:44:06.745294+00:00,23.387698333333333,res_08,651.7,region_4
evt_00005221,case_001202,b,2020-07-21 02:01:03.136348+00:00,2020-07-21 02:41:36.095119+00:00,40.54931285,res_03,651.7,region_4
evt_00005222,case_001202,h,2020-07-21 02:59:06.850927+00:00,2020-07-21 03:29:05.002288+00:00,29.96918935,res_02,651.7,region_4
evt_00005223,case_001202,i,2020-07-21 03:45:55.976493+00:00,2020-07-21 04:05:45.848763+00:00,19.831204500000002,res_03,651.7,region_4
evt_00005224,case_001202,a,2020-07-21 04:26:16.139959+00:00,2020-07-21 05:12:13.651122+00:00,45.95851938333333,res_08,651.7,region_4
evt_00005225,case_001203,a,2020-07-20 16:45:54.898860+00:00,2020-07-20 17:47:50.663845+00:00,61.92941641666666,res_03,993.85,region_4
evt_00005226,case_001204,a,2020-07-20 19:32:44.414923+00:00,2020-07-20 20:08:16.558662+00:00,35.535728983333335,res_08,849.56,region_4
evt_00005227,case_001205,a,2020-07-20 22:26:04.237928+00:00,2020-07-20 23:06:33.637748+00:00,40.489997,res_08,1080.2,region_4
evt_00005228,case_001205,b,2020-07-20 23:26:03.917284+00:00,2020-07-21 00:07:51.154133+00:00,41.787280816666666,res_03,1080.2,region_4
